id,type,url,payload,user_id,session_id,received_at,created_at,domain
26775,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-3-dark-blue-60500896/,"{""duration"":5220}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:05.929589+00:00,2025-05-01T20:39:05.929589+00:00,ikea.com
26776,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4999}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:05.950474+00:00,2025-05-01T20:39:05.950474+00:00,ikea.com
26779,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5881}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:07.095588+00:00,2025-05-01T20:39:07.095588+00:00,ikea.com
26777,time-spent,www.ikea.com/us/en/cat/mix-match-food-containers-lids-700610/,"{""duration"":4992}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:06.906784+00:00,2025-05-01T20:39:06.906784+00:00,ikea.com
26778,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4990}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:06.947712+00:00,2025-05-01T20:39:06.947712+00:00,ikea.com
26780,time-spent,www.ikea.com/us/en/p/oeringabborre-sealing-clip-set-of-9-multicolor-60556708/,"{""duration"":5002}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:07.927299+00:00,2025-05-01T20:39:07.927299+00:00,ikea.com
26781,page-view,www.ikea.com/us/en/p/istad-resealable-bag-patterned-gray-green-60592706/,,801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:08.500772+00:00,2025-05-01T20:39:08.500772+00:00,ikea.com
26782,page-view,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,,801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:08.802474+00:00,2025-05-01T20:39:08.802474+00:00,ikea.com
26783,time-spent,www.ikea.com/us/en/cat/kitchen-countertop-organizers-700589/,"{""duration"":5001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:08.902739+00:00,2025-05-01T20:39:08.902739+00:00,ikea.com
26786,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5002}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:09.06017+00:00,2025-05-01T20:39:09.06017+00:00,ikea.com
26785,time-spent,www.ikea.com/us/en/cat/food-containers-20606/,"{""duration"":5002}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:09.060185+00:00,2025-05-01T20:39:09.060185+00:00,ikea.com
26787,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:09.072312+00:00,2025-05-01T20:39:09.072312+00:00,ikea.com
26784,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5002}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:08.949684+00:00,2025-05-01T20:39:08.949684+00:00,ikea.com
26788,time-spent,www.ikea.com/us/en/cat/fridge-organizers-700588/,"{""duration"":4994}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:09.904631+00:00,2025-05-01T20:39:09.904631+00:00,ikea.com
26790,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4995}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:09.940211+00:00,2025-05-01T20:39:09.940211+00:00,ikea.com
26789,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4993}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:09.929154+00:00,2025-05-01T20:39:09.929154+00:00,ikea.com
26791,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-2-dark-blue-00500899/,"{""duration"":4993}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:10.063992+00:00,2025-05-01T20:39:10.063992+00:00,ikea.com
26792,time-spent,www.ikea.com/us/en/cat/food-storage-accessories-resealable-bags-700611/,"{""duration"":5000}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:10.641964+00:00,2025-05-01T20:39:10.641964+00:00,ikea.com
26793,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-3-dark-blue-60500896/,"{""duration"":4997}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:10.86761+00:00,2025-05-01T20:39:10.86761+00:00,ikea.com
26794,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4999}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:10.941024+00:00,2025-05-01T20:39:10.941024+00:00,ikea.com
26797,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5007}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:12.066989+00:00,2025-05-01T20:39:12.066989+00:00,ikea.com
26796,time-spent,www.ikea.com/us/en/cat/mix-match-food-containers-lids-700610/,"{""duration"":5007}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:11.932483+00:00,2025-05-01T20:39:11.932483+00:00,ikea.com
26795,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5008}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:11.909731+00:00,2025-05-01T20:39:11.909731+00:00,ikea.com
26798,time-spent,www.ikea.com/us/en/p/oeringabborre-sealing-clip-set-of-9-multicolor-60556708/,"{""duration"":4996}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:12.907285+00:00,2025-05-01T20:39:12.907285+00:00,ikea.com
26802,time-spent,www.ikea.com/us/en/cat/kitchen-countertop-organizers-700589/,"{""duration"":4987}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:13.929714+00:00,2025-05-01T20:39:13.929714+00:00,ikea.com
26805,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4986}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:14.048786+00:00,2025-05-01T20:39:14.048786+00:00,ikea.com
26804,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4987}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:14.00931+00:00,2025-05-01T20:39:14.00931+00:00,ikea.com
26801,time-spent,www.ikea.com/us/en/cat/food-containers-20606/,"{""duration"":4992}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:13.912644+00:00,2025-05-01T20:39:13.912644+00:00,ikea.com
26800,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4993}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:13.910209+00:00,2025-05-01T20:39:13.910209+00:00,ikea.com
26799,time-spent,www.ikea.com/us/en/p/istad-resealable-bag-patterned-gray-green-60592706/,"{""duration"":5492}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:13.909522+00:00,2025-05-01T20:39:13.909522+00:00,ikea.com
26803,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5160}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:13.934447+00:00,2025-05-01T20:39:13.934447+00:00,ikea.com
26807,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-2-dark-blue-00500899/,"{""duration"":4991}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:14.958683+00:00,2025-05-01T20:39:14.958683+00:00,ikea.com
26808,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4991}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:15.064915+00:00,2025-05-01T20:39:15.064915+00:00,ikea.com
26809,time-spent,www.ikea.com/us/en/cat/fridge-organizers-700588/,"{""duration"":4993}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:15.073515+00:00,2025-05-01T20:39:15.073515+00:00,ikea.com
26806,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4992}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:14.914053+00:00,2025-05-01T20:39:14.914053+00:00,ikea.com
26810,time-spent,www.ikea.com/us/en/cat/food-storage-accessories-resealable-bags-700611/,"{""duration"":4998}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:15.769751+00:00,2025-05-01T20:39:15.769751+00:00,ikea.com
26811,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-3-dark-blue-60500896/,"{""duration"":4997}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:15.90972+00:00,2025-05-01T20:39:15.90972+00:00,ikea.com
26812,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5000}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:15.91564+00:00,2025-05-01T20:39:15.91564+00:00,ikea.com
26814,time-spent,www.ikea.com/us/en/cat/mix-match-food-containers-lids-700610/,"{""duration"":5001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:16.92581+00:00,2025-05-01T20:39:16.92581+00:00,ikea.com
26813,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:16.918624+00:00,2025-05-01T20:39:16.918624+00:00,ikea.com
26815,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5003}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:17.084634+00:00,2025-05-01T20:39:17.084634+00:00,ikea.com
26816,time-spent,www.ikea.com/us/en/p/oeringabborre-sealing-clip-set-of-9-multicolor-60556708/,"{""duration"":5001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:17.94392+00:00,2025-05-01T20:39:17.94392+00:00,ikea.com
26821,time-spent,www.ikea.com/us/en/cat/kitchen-countertop-organizers-700589/,"{""duration"":5001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:19.085785+00:00,2025-05-01T20:39:19.085785+00:00,ikea.com
26820,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:19.083118+00:00,2025-05-01T20:39:19.083118+00:00,ikea.com
26817,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:18.914652+00:00,2025-05-01T20:39:18.914652+00:00,ikea.com
26818,time-spent,www.ikea.com/us/en/p/istad-resealable-bag-patterned-gray-green-60592706/,"{""duration"":4991}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:18.929012+00:00,2025-05-01T20:39:18.929012+00:00,ikea.com
26819,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4991}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:19.050413+00:00,2025-05-01T20:39:19.050413+00:00,ikea.com
26822,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-2-dark-blue-00500899/,"{""duration"":5000}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:19.978791+00:00,2025-05-01T20:39:19.978791+00:00,ikea.com
26823,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:19.994898+00:00,2025-05-01T20:39:19.994898+00:00,ikea.com
26824,time-spent,www.ikea.com/us/en/cat/food-storage-accessories-resealable-bags-700611/,"{""duration"":5000}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:20.795023+00:00,2025-05-01T20:39:20.795023+00:00,ikea.com
26826,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-3-dark-blue-60500896/,"{""duration"":5010}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:21.073266+00:00,2025-05-01T20:39:21.073266+00:00,ikea.com
26825,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5000}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:20.897382+00:00,2025-05-01T20:39:20.897382+00:00,ikea.com
26827,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4994}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:21.91703+00:00,2025-05-01T20:39:21.91703+00:00,ikea.com
26828,time-spent,www.ikea.com/us/en/cat/mix-match-food-containers-lids-700610/,"{""duration"":4994}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:21.921062+00:00,2025-05-01T20:39:21.921062+00:00,ikea.com
26831,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4994}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:22.056682+00:00,2025-05-01T20:39:22.056682+00:00,ikea.com
26829,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":8001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:22.004215+00:00,2025-05-01T20:39:22.004215+00:00,ikea.com
26830,time-spent,www.ikea.com/us/en/cat/food-containers-20606/,"{""duration"":8002}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:22.011135+00:00,2025-05-01T20:39:22.011135+00:00,ikea.com
26832,time-spent,www.ikea.com/us/en/p/oeringabborre-sealing-clip-set-of-9-multicolor-60556708/,"{""duration"":5001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:22.902704+00:00,2025-05-01T20:39:22.902704+00:00,ikea.com
26833,time-spent,www.ikea.com/us/en/cat/food-containers-20606/,"{""duration"":1303}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:23.36778+00:00,2025-05-01T20:39:23.36778+00:00,ikea.com
26837,time-spent,www.ikea.com/us/en/p/istad-resealable-bag-patterned-gray-green-60592706/,"{""duration"":5003}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:24.051229+00:00,2025-05-01T20:39:24.051229+00:00,ikea.com
26834,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5003}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:23.911946+00:00,2025-05-01T20:39:23.911946+00:00,ikea.com
26835,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5002}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:23.914726+00:00,2025-05-01T20:39:23.914726+00:00,ikea.com
26836,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":2003}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:24.043841+00:00,2025-05-01T20:39:24.043841+00:00,ikea.com
26838,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-2-dark-blue-00500899/,"{""duration"":5012}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:24.923403+00:00,2025-05-01T20:39:24.923403+00:00,ikea.com
26839,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5010}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:25.102013+00:00,2025-05-01T20:39:25.102013+00:00,ikea.com
26840,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-3-dark-blue-60500896/,"{""duration"":5002}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:25.941868+00:00,2025-05-01T20:39:25.941868+00:00,ikea.com
26841,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:27.072579+00:00,2025-05-01T20:39:27.072579+00:00,ikea.com
26842,time-spent,www.ikea.com/us/en/p/oeringabborre-sealing-clip-set-of-9-multicolor-60556708/,"{""duration"":4756}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:27.662229+00:00,2025-05-01T20:39:27.662229+00:00,ikea.com
26844,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4996}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:28.907865+00:00,2025-05-01T20:39:28.907865+00:00,ikea.com
26845,time-spent,www.ikea.com/us/en/p/istad-resealable-bag-patterned-gray-green-60592706/,"{""duration"":5000}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:28.908925+00:00,2025-05-01T20:39:28.908925+00:00,ikea.com
26843,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5001}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:28.900936+00:00,2025-05-01T20:39:28.900936+00:00,ikea.com
26847,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-2-dark-blue-00500899/,"{""duration"":4997}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:30.066865+00:00,2025-05-01T20:39:30.066865+00:00,ikea.com
26846,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4997}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:30.052763+00:00,2025-05-01T20:39:30.052763+00:00,ikea.com
26848,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-3-dark-blue-60500896/,"{""duration"":4988}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:30.894249+00:00,2025-05-01T20:39:30.894249+00:00,ikea.com
26849,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5000}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:32.112896+00:00,2025-05-01T20:39:32.112896+00:00,ikea.com
26850,add-to-cart,www.ikea.com/us/en/p/oeringabborre-sealing-clip-set-of-9-multicolor-60556708/,,801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:32.189219+00:00,2025-05-01T20:39:32.189219+00:00,ikea.com
26851,time-spent,www.ikea.com/us/en/p/oeringabborre-sealing-clip-set-of-9-multicolor-60556708/,"{""duration"":4999}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:32.654789+00:00,2025-05-01T20:39:32.654789+00:00,ikea.com
26852,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5000}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:33.913405+00:00,2025-05-01T20:39:33.913405+00:00,ikea.com
26854,time-spent,www.ikea.com/us/en/p/istad-resealable-bag-patterned-gray-green-60592706/,"{""duration"":5009}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:34.026969+00:00,2025-05-01T20:39:34.026969+00:00,ikea.com
26853,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5009}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:33.962896+00:00,2025-05-01T20:39:33.962896+00:00,ikea.com
26856,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-2-dark-blue-00500899/,"{""duration"":5002}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:34.969308+00:00,2025-05-01T20:39:34.969308+00:00,ikea.com
26855,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":5002}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:34.951906+00:00,2025-05-01T20:39:34.951906+00:00,ikea.com
26857,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-3-dark-blue-60500896/,"{""duration"":5011}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:35.909881+00:00,2025-05-01T20:39:35.909881+00:00,ikea.com
26858,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4996}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:36.929603+00:00,2025-05-01T20:39:36.929603+00:00,ikea.com
26859,time-spent,www.ikea.com/us/en/p/istad-resealable-bag-patterned-gray-green-60592706/,"{""duration"":4986}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:38.90169+00:00,2025-05-01T20:39:38.90169+00:00,ikea.com
26860,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4986}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:38.922117+00:00,2025-05-01T20:39:38.922117+00:00,ikea.com
26861,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-2-dark-blue-00500899/,"{""duration"":4420}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:39.374706+00:00,2025-05-01T20:39:39.374706+00:00,ikea.com
26862,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4998}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:40.069675+00:00,2025-05-01T20:39:40.069675+00:00,ikea.com
26863,time-spent,www.ikea.com/us/en/p/ikea-365-insert-for-food-container-set-of-3-dark-blue-60500896/,"{""duration"":4998}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:41.059764+00:00,2025-05-01T20:39:41.059764+00:00,ikea.com
26864,time-spent,sgtm.ikea.com/_/service_worker/5510/sw_iframe.html,"{""duration"":4998}",801d88ba-f931-47c2-a5a1-ef006e2644ad,da6c9826-a3aa-4c37-95be-ac0ef6328b4e,2025-05-01T20:39:42.034774+00:00,2025-05-01T20:39:42.034774+00:00,ikea.com
